,Unnamed: 0,Date,Station,Rainfall (mm),Temperature (°C),Humidity (%),Wind Speed (km/h),Precipitation Type
3109,3109,7/9/2023,Lalitpur,99.11,25.9,47,1.9,Drizzle
3110,3110,7/10/2023,Lalitpur,30.370000000000005,31.5,95,8.9,Drizzle
3111,3111,7/11/2023,Lalitpur,25.81,28.9,91,1.1,Drizzle
3112,3112,7/12/2023,Lalitpur,0.0,30.2,54,18.3,Rain
3113,3113,7/13/2023,Lalitpur,3.17,33.2,81,13.6,Drizzle
3114,3114,7/14/2023,Lalitpur,50.49,17.7,92,11.5,Snow
3115,3115,7/15/2023,Lalitpur,5.49,32.0,99,17.0,Rain
3116,3116,7/16/2023,Lalitpur,0.0,27.2,96,11.7,Drizzle
3117,3117,7/17/2023,Lalitpur,84.47,34.6,100,16.0,Rain
3118,3118,7/18/2023,Lalitpur,0.0,28.4,60,3.3,Rain
3119,3119,7/19/2023,Lalitpur,42.46,28.3,77,6.2,Drizzle
3120,3120,7/20/2023,Lalitpur,0.0,17.5,52,4.2,Snow
3121,3121,7/21/2023,Lalitpur,0.0,33.6,72,3.5,
3122,3122,7/22/2023,Lalitpur,82.15,31.2,95,13.7,Rain
3123,3123,7/23/2023,Lalitpur,38.27,33.1,65,16.8,
3124,3124,7/24/2023,Lalitpur,67.14,16.6,86,6.1,Snow
3125,3125,7/25/2023,Lalitpur,0.0,17.6,94,11.3,Rain
3126,3126,7/26/2023,Lalitpur,6.43,22.2,45,4.8,Rain
3127,3127,7/27/2023,Lalitpur,31.090000000000003,13.0,43,9.5,Drizzle
3128,3128,7/28/2023,Lalitpur,72.37,20.6,85,14.7,Rain
3129,3129,7/29/2023,Lalitpur,11.22,13.6,50,17.1,Drizzle
3130,3130,7/30/2023,Lalitpur,3.9400000000000004,18.2,93,11.5,Snow
3131,3131,7/31/2023,Lalitpur,0.0,26.7,50,11.4,
3132,3132,8/1/2023,Lalitpur,89.27,12.2,53,13.5,Drizzle
3133,3133,8/2/2023,Lalitpur,87.93,25.2,61,11.9,Rain
3134,3134,8/3/2023,Lalitpur,62.89,10.2,46,0.2,
3135,3135,8/4/2023,Lalitpur,0.0,33.1,59,1.9,
3136,3136,8/5/2023,Lalitpur,77.28,32.3,81,3.6,Rain
3137,3137,8/6/2023,Lalitpur,99.01,19.5,44,15.1,Drizzle
3138,3138,8/7/2023,Lalitpur,0.0,16.7,46,0.3,Snow
3139,3139,8/8/2023,Lalitpur,0.7200000000000002,30.7,98,17.9,Snow
3140,3140,8/9/2023,Lalitpur,0.0,11.9,62,6.3,Drizzle
3141,3141,8/10/2023,Lalitpur,0.8999999999999999,17.9,46,12.4,Rain
3142,3142,8/11/2023,Lalitpur,0.0,17.2,90,11.1,Rain
3143,3143,8/12/2023,Lalitpur,61.78,19.1,87,12.8,Rain
3144,3144,8/13/2023,Lalitpur,38.82,34.3,59,6.0,Drizzle
3145,3145,8/14/2023,Lalitpur,17.44,31.7,45,10.5,Drizzle
3146,3146,8/15/2023,Lalitpur,7.75,15.3,83,17.7,Drizzle
3147,3147,8/16/2023,Lalitpur,40.08,20.0,88,11.2,Snow
3148,3148,8/17/2023,Lalitpur,30.340000000000003,21.0,51,9.9,
3149,3149,8/18/2023,Lalitpur,73.22,26.9,52,15.5,
3150,3150,8/19/2023,Lalitpur,15.66,25.6,63,3.5,
3151,3151,8/20/2023,Lalitpur,96.92,16.1,58,0.4,Drizzle
3152,3152,8/21/2023,Lalitpur,10.38,23.5,68,15.6,Snow
3153,3153,8/22/2023,Lalitpur,65.2,34.1,99,3.7,Rain
3154,3154,8/23/2023,Lalitpur,84.48,25.2,41,13.7,Snow
3155,3155,8/24/2023,Lalitpur,15.45,11.2,93,17.5,
3156,3156,8/25/2023,Lalitpur,38.88,19.1,79,7.9,Rain
3157,3157,8/26/2023,Lalitpur,0.0,32.5,57,3.8,Drizzle
3158,3158,8/27/2023,Lalitpur,83.67,34.5,45,11.1,Snow
3159,3159,8/28/2023,Lalitpur,23.5,29.8,58,19.2,
3160,3160,8/29/2023,Lalitpur,0.0,34.5,87,3.9,Drizzle
3161,3161,8/30/2023,Lalitpur,0.0,19.1,60,16.7,Rain
3162,3162,8/31/2023,Lalitpur,50.97,24.0,92,19.4,Rain
3163,3163,9/1/2023,Lalitpur,70.38,31.3,53,5.5,Rain
3164,3164,9/2/2023,Lalitpur,75.63,16.1,99,17.3,
3165,3165,9/3/2023,Lalitpur,39.03,22.3,47,0.1,Snow
3166,3166,9/4/2023,Lalitpur,0.0,23.9,56,6.6,Drizzle
3167,3167,9/5/2023,Lalitpur,18.27,23.5,86,10.9,Rain
3168,3168,9/6/2023,Lalitpur,92.26,18.5,48,6.1,Drizzle
3169,3169,9/7/2023,Lalitpur,0.0,13.2,47,16.5,Rain
3170,3170,9/8/2023,Lalitpur,0.0,31.7,52,1.4,Drizzle
3171,3171,9/9/2023,Lalitpur,25.31,32.0,46,9.7,Drizzle
3172,3172,9/10/2023,Lalitpur,0.0,15.0,75,9.9,
3173,3173,9/11/2023,Lalitpur,52.57,34.4,67,13.1,
3174,3174,9/12/2023,Lalitpur,0.0,32.7,60,19.5,
3175,3175,9/13/2023,Lalitpur,38.9,19.9,95,14.2,Rain
3176,3176,9/14/2023,Lalitpur,46.25,17.9,52,5.5,Snow
3177,3177,9/15/2023,Lalitpur,77.04,11.4,93,8.8,Drizzle
3178,3178,9/16/2023,Lalitpur,87.89,30.9,67,10.9,Drizzle
3179,3179,9/17/2023,Lalitpur,0.0,18.3,68,12.9,
3180,3180,9/18/2023,Lalitpur,1.87,23.9,92,10.6,Drizzle
3181,3181,9/19/2023,Lalitpur,10.53,28.9,63,0.3,Drizzle
3182,3182,9/20/2023,Lalitpur,0.0,15.2,64,17.9,Drizzle
3183,3183,9/21/2023,Lalitpur,0.0,31.4,87,8.8,Drizzle
3184,3184,9/22/2023,Lalitpur,3.1900000000000004,27.3,51,0.2,Snow
3185,3185,9/23/2023,Lalitpur,0.0,12.1,85,17.2,Rain
3186,3186,9/24/2023,Lalitpur,93.59,20.4,65,17.0,Snow
3187,3187,9/25/2023,Lalitpur,28.4,28.6,98,7.0,Drizzle
3188,3188,9/26/2023,Lalitpur,88.13,11.5,48,2.8,Snow
3189,3189,9/27/2023,Lalitpur,92.91,18.5,83,9.6,Rain
3190,3190,9/28/2023,Lalitpur,44.03,17.3,77,11.8,Drizzle
3191,3191,9/29/2023,Lalitpur,10.09,28.0,78,17.8,Rain
3192,3192,9/30/2023,Lalitpur,89.1,11.4,94,7.9,Rain
3193,3193,10/1/2023,Lalitpur,0.0,20.4,72,4.5,Rain
3194,3194,10/2/2023,Lalitpur,50.01,26.1,91,18.5,Snow
3195,3195,10/3/2023,Lalitpur,87.09,19.3,65,10.2,Snow
3196,3196,10/4/2023,Lalitpur,65.19,25.3,58,18.0,Drizzle
3197,3197,10/5/2023,Lalitpur,84.39,28.4,59,12.9,Drizzle
3198,3198,10/6/2023,Lalitpur,0.0,25.9,60,0.7,Snow
3199,3199,10/7/2023,Lalitpur,56.0,13.0,49,6.0,Rain
3200,3200,10/8/2023,Lalitpur,20.17,31.7,78,10.1,Drizzle
3201,3201,10/9/2023,Lalitpur,95.14,21.3,82,0.1,
3202,3202,10/10/2023,Lalitpur,43.03,16.4,84,7.9,Rain
3203,3203,10/11/2023,Lalitpur,0.0,30.9,83,16.5,
3204,3204,10/12/2023,Lalitpur,87.29,34.1,90,18.8,Drizzle
3205,3205,10/13/2023,Lalitpur,0.0,32.0,76,0.5,Snow
3206,3206,10/14/2023,Lalitpur,0.0,19.2,69,11.7,
3207,3207,10/15/2023,Lalitpur,0.0,25.9,57,12.0,
3208,3208,10/16/2023,Lalitpur,96.18,20.4,66,17.9,
3209,3209,10/17/2023,Lalitpur,60.71,21.7,64,6.6,Snow
3210,3210,10/18/2023,Lalitpur,40.2,22.1,52,10.3,Drizzle
3211,3211,10/19/2023,Lalitpur,0.0,26.8,75,3.3,Snow
3212,3212,10/20/2023,Lalitpur,94.08,14.5,90,1.6,Snow
3213,3213,10/21/2023,Lalitpur,93.78,28.4,65,17.5,Snow
3214,3214,10/22/2023,Lalitpur,25.61,12.8,83,12.0,
3215,3215,10/23/2023,Lalitpur,17.77,15.1,80,1.4,Drizzle
3216,3216,10/24/2023,Lalitpur,6.030000000000001,34.8,71,9.9,Snow
3217,3217,10/25/2023,Lalitpur,53.82,21.2,89,4.3,
3218,3218,10/26/2023,Lalitpur,0.0,12.2,40,7.7,Snow
3219,3219,10/27/2023,Lalitpur,0.0,22.0,100,2.0,Snow
3220,3220,10/28/2023,Lalitpur,33.69,16.6,86,3.1,
3221,3221,10/29/2023,Lalitpur,60.14,24.6,65,10.1,Rain
3222,3222,10/30/2023,Lalitpur,81.53,27.8,95,16.1,Drizzle
3223,3223,10/31/2023,Lalitpur,92.44,26.3,41,3.2,Drizzle
3224,3224,11/1/2023,Lalitpur,40.85,32.8,93,16.2,Drizzle
3225,3225,11/2/2023,Lalitpur,97.54,14.4,66,8.9,Drizzle
3226,3226,11/3/2023,Lalitpur,0.0,22.0,67,11.2,Drizzle
3227,3227,11/4/2023,Lalitpur,82.12,12.3,52,2.4,Drizzle
3228,3228,11/5/2023,Lalitpur,59.0,14.9,53,19.3,Snow
3229,3229,11/6/2023,Lalitpur,0.0,12.3,51,0.7,Rain
3230,3230,11/7/2023,Lalitpur,85.06,11.1,100,10.7,Drizzle
3231,3231,11/8/2023,Lalitpur,0.0,22.8,54,7.2,Drizzle
3232,3232,11/9/2023,Lalitpur,89.67,27.2,87,3.3,
3233,3233,11/10/2023,Lalitpur,46.97,26.2,44,12.9,
3234,3234,11/11/2023,Lalitpur,32.75,15.7,99,19.1,Snow
3235,3235,11/12/2023,Lalitpur,8.14,25.5,92,14.0,Rain
3236,3236,11/13/2023,Lalitpur,0.0,30.1,75,0.6,Drizzle
3237,3237,11/14/2023,Lalitpur,92.57,25.6,98,4.2,Snow
3238,3238,11/15/2023,Lalitpur,98.76,31.3,47,3.1,Rain
3239,3239,11/16/2023,Lalitpur,63.59,33.5,88,7.6,Rain
3240,3240,11/17/2023,Lalitpur,25.48,23.5,92,2.2,
3241,3241,11/18/2023,Lalitpur,0.029999999999999805,33.0,57,15.4,Rain
3242,3242,11/19/2023,Lalitpur,14.14,20.6,99,7.7,Drizzle
3243,3243,11/20/2023,Lalitpur,74.2,16.8,62,4.3,
3244,3244,11/21/2023,Lalitpur,0.0,34.9,60,16.5,Snow
3245,3245,11/22/2023,Lalitpur,46.91,18.2,76,11.2,Snow
3246,3246,11/23/2023,Lalitpur,45.19,22.7,84,4.5,Rain
3247,3247,11/24/2023,Lalitpur,27.56,20.6,81,0.6,
3248,3248,11/25/2023,Lalitpur,0.0,19.5,62,3.2,Snow
3249,3249,11/26/2023,Lalitpur,3.7200000000000006,11.4,79,18.7,Drizzle
3250,3250,11/27/2023,Lalitpur,61.03,26.7,85,14.3,Drizzle
3251,3251,11/28/2023,Lalitpur,14.740000000000002,16.7,85,9.9,Snow
3252,3252,11/29/2023,Lalitpur,15.420000000000002,24.9,91,7.1,Rain
3253,3253,11/30/2023,Lalitpur,56.39,16.6,45,12.7,Drizzle
3254,3254,12/1/2023,Lalitpur,29.67,28.3,79,18.7,
3255,3255,12/2/2023,Lalitpur,0.0,32.0,92,1.6,Drizzle
3256,3256,12/3/2023,Lalitpur,7.4,30.8,80,11.6,Snow
3257,3257,12/4/2023,Lalitpur,41.57,15.4,56,7.8,
3258,3258,12/5/2023,Lalitpur,57.37,14.3,83,17.7,
3259,3259,12/6/2023,Lalitpur,83.86,20.2,45,3.1,Snow
3260,3260,12/7/2023,Lalitpur,51.43,29.9,51,6.7,
3261,3261,12/8/2023,Lalitpur,0.0,27.2,76,7.8,
3262,3262,12/9/2023,Lalitpur,71.63,27.3,49,0.7,Snow
3263,3263,12/10/2023,Lalitpur,1.46,32.3,87,8.5,Drizzle
3264,3264,12/11/2023,Lalitpur,12.3,29.2,82,14.4,Drizzle
3265,3265,12/12/2023,Lalitpur,0.0,34.1,74,13.9,Drizzle
3266,3266,12/13/2023,Lalitpur,64.31,15.9,100,3.4,Drizzle
3267,3267,12/14/2023,Lalitpur,33.21,24.8,71,2.3,Drizzle
3268,3268,12/15/2023,Lalitpur,0.0,21.4,80,9.0,
3269,3269,12/16/2023,Lalitpur,11.9,25.7,65,2.8,
3270,3270,12/17/2023,Lalitpur,0.0,31.3,54,12.6,Snow
3271,3271,12/18/2023,Lalitpur,24.12,16.3,74,17.3,Snow
3272,3272,12/19/2023,Lalitpur,56.17,16.0,63,8.0,Drizzle
3273,3273,12/20/2023,Lalitpur,0.0,13.5,90,15.4,Drizzle
3274,3274,12/21/2023,Lalitpur,10.83,15.4,87,16.1,Rain
3275,3275,12/22/2023,Lalitpur,99.1,32.7,98,16.2,Rain
3276,3276,12/23/2023,Lalitpur,1.4,19.2,94,6.1,Snow
3277,3277,12/24/2023,Lalitpur,0.0,25.2,93,14.9,Snow
3278,3278,12/25/2023,Lalitpur,0.0,34.0,81,16.5,Drizzle
3279,3279,12/26/2023,Lalitpur,34.31,33.5,84,7.7,Rain
3280,3280,12/27/2023,Lalitpur,0.0,34.0,44,11.0,Snow
3281,3281,12/28/2023,Lalitpur,12.75,12.8,45,0.8,Snow
3282,3282,12/29/2023,Lalitpur,69.25,23.2,75,10.6,
3283,3283,12/30/2023,Lalitpur,43.13,13.8,67,19.5,Rain
3284,3284,12/31/2023,Lalitpur,17.53,20.6,62,12.3,Snow
3285,3285,1/1/2023,Butwal,0.0,34.9,82,8.4,Rain
3286,3286,1/2/2023,Butwal,11.79,21.6,77,19.0,
3287,3287,1/3/2023,Butwal,65.29,32.6,71,7.3,Drizzle
3288,3288,1/4/2023,Butwal,41.41,23.0,97,13.7,Rain
3289,3289,1/5/2023,Butwal,66.22,26.0,57,1.6,Snow
3290,3290,1/6/2023,Butwal,97.72,31.4,89,2.1,Drizzle
3291,3291,1/7/2023,Butwal,58.36,15.1,45,16.5,Snow
3292,3292,1/8/2023,Butwal,0.0,28.9,59,18.7,
3293,3293,1/9/2023,Butwal,23.76,32.4,71,15.6,Drizzle
3294,3294,1/10/2023,Butwal,0.0,26.4,82,7.8,Rain
3295,3295,1/11/2023,Butwal,0.0,15.6,57,8.9,Rain
3296,3296,1/12/2023,Butwal,0.0,20.3,67,9.3,Snow
3297,3297,1/13/2023,Butwal,0.0,10.7,68,13.9,Drizzle
3298,3298,1/14/2023,Butwal,99.51,31.1,46,11.5,Drizzle
3299,3299,1/15/2023,Butwal,48.16,13.8,67,9.0,Drizzle
3300,3300,1/16/2023,Butwal,51.84,27.6,78,2.8,
3301,3301,1/17/2023,Butwal,0.0,32.2,56,4.3,Rain
3302,3302,1/18/2023,Butwal,0.0,30.4,74,14.5,
3303,3303,1/19/2023,Butwal,11.0,27.9,57,18.8,Drizzle
3304,3304,1/20/2023,Butwal,34.88,24.9,79,11.4,Snow
3305,3305,1/21/2023,Butwal,0.0,32.9,45,13.4,Snow
3306,3306,1/22/2023,Butwal,10.21,20.4,58,17.9,Rain
3307,3307,1/23/2023,Butwal,47.89,25.6,53,2.5,Drizzle
3308,3308,1/24/2023,Butwal,50.71,22.2,41,14.1,
3309,3309,1/25/2023,Butwal,93.4,32.5,50,6.0,
3310,3310,1/26/2023,Butwal,0.0,21.5,84,14.0,Snow
3311,3311,1/27/2023,Butwal,23.06,32.4,87,16.8,Drizzle
3312,3312,1/28/2023,Butwal,46.69,22.4,57,7.3,Snow
3313,3313,1/29/2023,Butwal,41.71,29.0,48,16.0,Snow
3314,3314,1/30/2023,Butwal,53.37,10.6,58,11.0,
3315,3315,1/31/2023,Butwal,12.64,19.0,84,8.6,Drizzle
3316,3316,2/1/2023,Butwal,59.3,30.3,94,16.4,Snow
3317,3317,2/2/2023,Butwal,15.09,11.8,50,16.1,
3318,3318,2/3/2023,Butwal,0.0,10.3,63,8.2,Drizzle
3319,3319,2/4/2023,Butwal,14.05,28.6,45,10.9,Rain
3320,3320,2/5/2023,Butwal,42.22,23.9,56,0.9,Snow
3321,3321,2/6/2023,Butwal,10.13,28.5,50,17.9,Snow
3322,3322,2/7/2023,Butwal,22.97,21.1,44,8.3,Snow
3323,3323,2/8/2023,Butwal,0.0,29.0,94,11.2,
3324,3324,2/9/2023,Butwal,0.0,17.1,77,0.5,Rain
3325,3325,2/10/2023,Butwal,0.0,27.9,90,9.8,Drizzle
3326,3326,2/11/2023,Butwal,56.78,33.4,54,5.9,Snow
3327,3327,2/12/2023,Butwal,0.0,22.8,59,8.1,Rain
3328,3328,2/13/2023,Butwal,0.0,30.0,76,11.3,Rain
3329,3329,2/14/2023,Butwal,91.71,25.7,46,13.4,
3330,3330,2/15/2023,Butwal,96.42,25.6,77,8.3,Snow
3331,3331,2/16/2023,Butwal,9.83,21.8,69,3.9,Rain
3332,3332,2/17/2023,Butwal,0.0,34.8,56,1.5,
3333,3333,2/18/2023,Butwal,3.9299999999999997,31.3,94,3.4,Snow
3334,3334,2/19/2023,Butwal,0.0,23.0,86,14.1,Snow
3335,3335,2/20/2023,Butwal,43.67,30.3,43,10.0,Drizzle
3336,3336,2/21/2023,Butwal,84.27,30.8,88,6.3,Drizzle
3337,3337,2/22/2023,Butwal,16.5,23.6,70,19.2,Rain
3338,3338,2/23/2023,Butwal,82.17,19.8,68,9.8,Snow
3339,3339,2/24/2023,Butwal,0.0,29.7,62,8.9,
3340,3340,2/25/2023,Butwal,51.06,32.3,90,7.7,Rain
3341,3341,2/26/2023,Butwal,0.0,10.8,81,5.8,Drizzle
3342,3342,2/27/2023,Butwal,82.41,17.6,84,11.4,Snow
3343,3343,2/28/2023,Butwal,56.41,10.0,92,18.5,Rain
3344,3344,3/1/2023,Butwal,81.57,16.9,72,1.2,
3345,3345,3/2/2023,Butwal,58.32,20.7,53,9.3,Rain
3346,3346,3/3/2023,Butwal,73.3,30.8,65,1.0,Rain
3347,3347,3/4/2023,Butwal,93.09,18.8,64,11.3,Drizzle
3348,3348,3/5/2023,Butwal,51.04,27.4,50,5.5,
3349,3349,3/6/2023,Butwal,82.61,24.9,63,13.3,Drizzle
3350,3350,3/7/2023,Butwal,0.0,18.1,79,2.8,Rain
3351,3351,3/8/2023,Butwal,31.17,18.6,83,19.6,
3352,3352,3/9/2023,Butwal,54.01,19.0,45,3.7,
3353,3353,3/10/2023,Butwal,0.0,16.8,97,15.5,Drizzle
3354,3354,3/11/2023,Butwal,90.78,33.1,66,17.3,Rain
3355,3355,3/12/2023,Butwal,7.210000000000001,18.0,89,18.7,Snow
3356,3356,3/13/2023,Butwal,0.0,17.0,65,12.2,Drizzle
3357,3357,3/14/2023,Butwal,8.74,15.8,69,17.6,Drizzle
3358,3358,3/15/2023,Butwal,47.71,27.0,71,15.6,Snow
3359,3359,3/16/2023,Butwal,98.7,15.7,70,14.8,Snow
3360,3360,3/17/2023,Butwal,0.0,22.4,43,6.6,Rain
3361,3361,3/18/2023,Butwal,0.0,32.0,82,10.6,Rain
3362,3362,3/19/2023,Butwal,86.83,11.7,45,4.5,
3363,3363,3/20/2023,Butwal,0.0,24.0,70,15.7,Rain
3364,3364,3/21/2023,Butwal,70.07,17.9,43,0.3,Drizzle
3365,3365,3/22/2023,Butwal,17.3,21.0,87,6.0,Drizzle
3366,3366,3/23/2023,Butwal,20.35,10.2,76,4.9,Rain
3367,3367,3/24/2023,Butwal,28.95,28.3,96,15.8,Rain
3368,3368,3/25/2023,Butwal,0.0,23.3,71,8.1,
3369,3369,3/26/2023,Butwal,0.0,27.7,100,6.7,Drizzle
3370,3370,3/27/2023,Butwal,6.25,21.3,68,18.7,
3371,3371,3/28/2023,Butwal,11.32,12.3,82,6.6,
3372,3372,3/29/2023,Butwal,0.0,14.9,84,16.1,
3373,3373,3/30/2023,Butwal,12.39,10.6,66,19.0,Rain
3374,3374,3/31/2023,Butwal,0.0,12.4,66,10.4,Drizzle
3375,3375,4/1/2023,Butwal,65.44,17.8,47,7.9,Rain
3376,3376,4/2/2023,Butwal,0.0,33.5,50,3.1,
3377,3377,4/3/2023,Butwal,0.0,29.8,90,12.8,Snow
3378,3378,4/4/2023,Butwal,0.0,23.1,72,8.1,
3379,3379,4/5/2023,Butwal,0.0,28.2,40,19.6,Rain
3380,3380,4/6/2023,Butwal,71.96,20.5,78,13.7,Rain
3381,3381,4/7/2023,Butwal,0.0,11.2,44,14.2,Snow
3382,3382,4/8/2023,Butwal,0.0,32.6,80,6.8,Snow
3383,3383,4/9/2023,Butwal,0.0,11.8,100,4.5,Snow
3384,3384,4/10/2023,Butwal,0.0,17.7,43,5.7,Drizzle
3385,3385,4/11/2023,Butwal,90.01,24.0,88,4.2,
3386,3386,4/12/2023,Butwal,76.83,31.8,98,12.8,Drizzle
3387,3387,4/13/2023,Butwal,0.0,34.1,83,0.2,Drizzle
3388,3388,4/14/2023,Butwal,56.09,15.1,56,14.8,Snow
3389,3389,4/15/2023,Butwal,47.18,13.9,45,2.9,Snow
3390,3390,4/16/2023,Butwal,80.21,15.1,59,18.1,Rain
3391,3391,4/17/2023,Butwal,32.51,22.7,74,18.1,Rain
3392,3392,4/18/2023,Butwal,67.21,26.3,70,9.3,Snow
3393,3393,4/19/2023,Butwal,0.0,22.5,100,14.6,
3394,3394,4/20/2023,Butwal,0.0,29.0,83,10.2,
3395,3395,4/21/2023,Butwal,0.0,24.8,56,10.2,Rain
3396,3396,4/22/2023,Butwal,25.56,21.8,50,6.4,
3397,3397,4/23/2023,Butwal,1.2400000000000002,13.7,56,3.0,Rain
3398,3398,4/24/2023,Butwal,31.939999999999998,23.3,60,0.6,
3399,3399,4/25/2023,Butwal,68.8,19.7,55,18.8,Drizzle
3400,3400,4/26/2023,Butwal,66.25,18.5,72,18.8,Snow
3401,3401,4/27/2023,Butwal,98.31,22.6,57,3.3,Rain
3402,3402,4/28/2023,Butwal,0.0,12.3,67,17.6,Drizzle
3403,3403,4/29/2023,Butwal,0.0,25.4,62,11.1,Drizzle
3404,3404,4/30/2023,Butwal,88.99,16.5,54,2.0,
3405,3405,5/1/2023,Butwal,28.68,26.3,85,15.7,
3406,3406,5/2/2023,Butwal,63.91,11.9,75,2.2,Rain
3407,3407,5/3/2023,Butwal,0.0,11.3,41,13.9,Rain
3408,3408,5/4/2023,Butwal,37.25,16.8,62,8.0,Snow
3409,3409,5/5/2023,Butwal,0.0,21.0,87,12.2,Snow
3410,3410,5/6/2023,Butwal,36.0,24.6,78,3.1,Rain
3411,3411,5/7/2023,Butwal,18.97,28.0,97,15.6,Rain
3412,3412,5/8/2023,Butwal,15.009999999999998,21.6,66,5.6,Drizzle
3413,3413,5/9/2023,Butwal,64.68,16.1,76,17.0,Drizzle
3414,3414,5/10/2023,Butwal,0.0,28.0,76,10.3,Snow
3415,3415,5/11/2023,Butwal,2.5299999999999994,21.3,48,13.0,Drizzle
3416,3416,5/12/2023,Butwal,99.26,28.1,40,19.9,Drizzle
3417,3417,5/13/2023,Butwal,0.0,26.1,81,8.3,Drizzle
3418,3418,5/14/2023,Butwal,99.16,31.1,96,17.6,Drizzle
3419,3419,5/15/2023,Butwal,17.67,23.7,100,15.4,
3420,3420,5/16/2023,Butwal,81.64,33.7,60,6.7,
3421,3421,5/17/2023,Butwal,25.36,24.9,84,19.4,Drizzle
3422,3422,5/18/2023,Butwal,73.15,14.3,65,6.2,Snow
3423,3423,5/19/2023,Butwal,12.92,20.4,92,13.5,Drizzle
3424,3424,5/20/2023,Butwal,24.76,21.2,74,16.1,Snow
3425,3425,5/21/2023,Butwal,85.92,33.6,50,0.8,Rain
3426,3426,5/22/2023,Butwal,99.93,14.8,79,11.1,
3427,3427,5/23/2023,Butwal,84.13,18.9,71,10.5,
3428,3428,5/24/2023,Butwal,36.12,30.6,45,10.7,Rain
3429,3429,5/25/2023,Butwal,15.75,19.5,64,11.2,
3430,3430,5/26/2023,Butwal,42.6,25.6,64,6.2,Drizzle
3431,3431,5/27/2023,Butwal,43.33,13.7,72,20.0,Rain
3432,3432,5/28/2023,Butwal,85.55,20.4,71,3.3,Rain
3433,3433,5/29/2023,Butwal,91.57,27.5,96,10.5,Snow
3434,3434,5/30/2023,Butwal,96.58,31.1,49,11.2,Drizzle
3435,3435,5/31/2023,Butwal,18.58,20.3,99,13.7,Drizzle
3436,3436,6/1/2023,Butwal,0.0,13.0,52,17.8,Rain
3437,3437,6/2/2023,Butwal,40.46,30.3,83,6.1,Snow
3438,3438,6/3/2023,Butwal,0.0,23.6,57,4.3,Snow
3439,3439,6/4/2023,Butwal,0.0,17.4,59,9.6,Snow
3440,3440,6/5/2023,Butwal,0.0,11.3,67,17.6,Rain
3441,3441,6/6/2023,Butwal,93.93,33.3,50,8.7,
3442,3442,6/7/2023,Butwal,0.0,33.6,40,6.1,Drizzle
3443,3443,6/8/2023,Butwal,0.0,12.7,74,0.2,
3444,3444,6/9/2023,Butwal,19.58,29.3,86,2.8,
3445,3445,6/10/2023,Butwal,17.1,34.1,89,2.8,Drizzle
3446,3446,6/11/2023,Butwal,43.03,22.5,83,2.7,
3447,3447,6/12/2023,Butwal,51.48,10.2,41,14.7,Snow
3448,3448,6/13/2023,Butwal,93.0,22.4,95,16.1,Snow
3449,3449,6/14/2023,Butwal,0.0,27.4,81,13.0,Snow
3450,3450,6/15/2023,Butwal,84.47,30.6,82,0.4,
3451,3451,6/16/2023,Butwal,49.32,16.0,62,18.7,Drizzle
3452,3452,6/17/2023,Butwal,3.9400000000000004,21.0,56,10.5,Drizzle
3453,3453,6/18/2023,Butwal,53.97,20.5,83,7.5,Snow
3454,3454,6/19/2023,Butwal,4.8,30.3,83,10.3,Rain
3455,3455,6/20/2023,Butwal,30.39,30.4,62,13.8,
3456,3456,6/21/2023,Butwal,0.0,22.0,72,2.2,
3457,3457,6/22/2023,Butwal,0.0,27.6,73,0.4,Rain
3458,3458,6/23/2023,Butwal,0.0,21.4,94,16.9,Rain
3459,3459,6/24/2023,Butwal,0.0,27.3,50,4.1,Rain
3460,3460,6/25/2023,Butwal,17.04,22.8,49,17.5,
3461,3461,6/26/2023,Butwal,96.62,18.7,43,8.5,
3462,3462,6/27/2023,Butwal,0.0,34.3,100,13.2,Snow
3463,3463,6/28/2023,Butwal,65.77,29.5,45,3.0,
3464,3464,6/29/2023,Butwal,0.0,16.8,43,9.4,Rain
3465,3465,6/30/2023,Butwal,0.0,12.2,66,19.7,Drizzle
3466,3466,7/1/2023,Butwal,0.0,19.4,95,2.6,Drizzle
3467,3467,7/2/2023,Butwal,80.02,23.8,99,4.0,
3468,3468,7/3/2023,Butwal,0.0,28.7,40,13.1,Drizzle
3469,3469,7/4/2023,Butwal,0.0,32.6,77,14.0,Drizzle
3470,3470,7/5/2023,Butwal,63.77000000000001,28.6,59,1.7,
3471,3471,7/6/2023,Butwal,0.0,25.2,100,15.2,Snow
3472,3472,7/7/2023,Butwal,44.51,17.3,71,9.5,Drizzle
3473,3473,7/8/2023,Butwal,0.0,20.4,45,10.3,Drizzle
3474,3474,7/9/2023,Butwal,33.3,32.6,75,11.6,
3475,3475,7/10/2023,Butwal,87.84,34.4,97,2.5,
3476,3476,7/11/2023,Butwal,41.22,22.6,46,7.0,
3477,3477,7/12/2023,Butwal,0.0,24.0,77,4.3,
3478,3478,7/13/2023,Butwal,38.58,15.5,99,9.7,Drizzle
3479,3479,7/14/2023,Butwal,50.24,14.4,77,2.1,Drizzle
3480,3480,7/15/2023,Butwal,0.0,15.3,87,15.7,Snow
3481,3481,7/16/2023,Butwal,53.0,28.2,54,13.8,
3482,3482,7/17/2023,Butwal,52.46,25.0,77,1.0,Drizzle
3483,3483,7/18/2023,Butwal,0.0,32.6,51,17.4,Rain
3484,3484,7/19/2023,Butwal,25.9,15.3,55,1.1,
